Source_Name,Target_Name,Action_Sentiment_immuneXpresso,NumPapers_immuneXpresso,Enrichment_Score_immuneXpresso,Source_cell_ontology_ID,ImmunoGlobe_reference
fibroblast of cardiac tissue,CSF2,Positive,1,7.43,CL_0002548,NA
fibrocyte,TGFB1,Positive,3,11.58,CL_0000135,NA
follicular dendritic cell,IL6,Positive,2,20.64,CL_0000442,NA
folliculostellate cell,IL6,Positive,2,48.17,CL_0000642,NA
gamma-delta T cell,IFNG,Positive,14,10.92,CL_0000798,NA
gamma-delta T cell,IL10,Positive,2,3.04,CL_0000798,NA
gamma-delta T cell,IL17,Positive,4,19.23,CL_0000798,NA
germ cell,FGF2,Positive,3,27.76,CL_0000586,NA
germ cell,TNF,Positive,2,4.38,CL_0000586,NA
gingival epithelial cell,IL1B,Positive,1,34.82,CL_0002621,NA
glial cell,CCL2,Positive,2,4.33,CL_0000125,NA
glial cell,FGF2,Positive,6,15.14,CL_0000125,NA
glial cell,IL12B,Positive,1,48.96,CL_0000125,NA
glial cell,IL17,Positive,1,3.5,CL_0000125,NA
glial cell,IL1B,Positive,3,6.33,CL_0000125,NA
glial cell,TGFB2,Positive,2,71.22,CL_0000125,NA
glial cell,TNF,Positive,9,5.38,CL_0000125,NA
glomerular mesangial cell,TGFB,Positive,2,31.99,CL_1000742,NA
glomerular visceral epithelial cell,CCL2,Positive,4,9.28,CL_0000653,NA
glomerular visceral epithelial cell,CSF2,Positive,1,3.28,CL_0000653,NA
glomerular visceral epithelial cell,CXCL12,Positive,1,4.69,CL_0000653,NA
glomerular visceral epithelial cell,IL6,Positive,4,4.69,CL_0000653,NA
glomerular visceral epithelial cell,TGFB,Positive,5,5.19,CL_0000653,NA
granulocyte,CSF1,Positive,4,5.73,CL_0000094,NA
granulocyte,CSF2,Positive,21,14.41,CL_0000094,NA
granulocyte,CSF3,Positive,26,19.87,CL_0000094,NA
granulocyte,CXCL8,Positive,4,2.67,CL_0000094,NA
granulocyte,IFNG,Positive,4,0.6,CL_0000094,NA
granulocyte,Monocyte-CSF,Positive,13,652.31,CL_0000094,NA
granulosa cell,CXCL12,Positive,1,11.28,CL_0000501,NA
granulosa cell,CXCL8,Positive,3,15.34,CL_0000501,NA
granulosa cell,EGF,Positive,1,62.14,CL_0000501,NA
granulosa cell,IL6,Positive,2,4.52,CL_0000501,NA
granulosa cell,TGFB1,Positive,4,13.51,CL_0000501,NA
helper T cell,CSF2,Positive,1,1.43,CL_0000912,NA
helper T cell,IFNG,Positive,7,2.19,CL_0000912,NA
helper T cell,IL17,Positive,17,44.59,CL_0000912,NA
helper T cell,IL2,Positive,19,8.59,CL_0000912,NA
helper T cell,IL22,Positive,2,24.48,CL_0000912,NA
helper T cell,IL4,Positive,7,6.96,CL_0000912,NA
helper T cell,IL5,Positive,1,3.05,CL_0000912,NA
hematopoietic stem cell,IL17,Positive,1,1.27,CL_0000037,NA
hepatic stellate cell,KITLG,Positive,1,122.75,CL_0000632,NA
hepatocyte,CCL2,Positive,4,1.9,CL_0000182,NA
hepatocyte,CCL5,Positive,2,13.4,CL_0000182,NA
hepatocyte,CXCL10,Positive,4,9.73,CL_0000182,NA
hepatocyte,CXCL8,Positive,6,1.9,CL_0000182,NA
hepatocyte,FGF2,Positive,3,1.11,CL_0000182,NA
hepatocyte,IL1,Positive,2,0.58,CL_0000182,NA
hepatocyte,IL15,Positive,1,0.78,CL_0000182,NA
hepatocyte,IL17,Positive,1,0.51,CL_0000182,NA
hepatocyte,IL18,Positive,2,2.14,CL_0000182,NA
hepatocyte,IL1RN,Positive,3,8.94,CL_0000182,NA
hepatocyte,IL6,Positive,21,3.52,CL_0000182,NA
hepatocyte,LECT2,Positive,3,103.99,CL_0000182,NA
hepatocyte,TGFA,Positive,8,30.75,CL_0000182,NA
hepatocyte,TGFB,Positive,20,3.72,CL_0000182,NA
hepatocyte,TGFB1,Positive,15,4.3,CL_0000182,NA
NA,IL1RA,NA,NA,NA,CL_0000182 ,811|Table Appendix III
induced T-regulatory cell,CCL22,Positive,1,134.36,CL_0000902,NA
induced T-regulatory cell,IL10,Positive,6,13.78,CL_0000902,NA
induced T-regulatory cell,IL2,Positive,1,1.07,CL_0000902,NA
induced T-regulatory cell,TGFB,Positive,5,10.81,CL_0000902,NA
inflammatory macrophage,IL1B,Positive,3,12.29,CL_0000863,NA
inflammatory macrophage,TNF,Positive,4,4.64,CL_0000863,NA
intermediate monocyte,IL1B,Positive,1,69.64,CL_0002393,NA
intestinal epithelial cell,CXCL2,Positive,1,33.11,CL_0002563,NA
intestinal epithelial cell,IL15,Positive,4,23.16,CL_0002563,NA
intestinal epithelial cell,IL7,Positive,2,9,CL_0002563,NA
intraepithelial lymphocyte,IFNG,Positive,2,27.59,CL_0002496,NA
keratinocyte,CCL2,Positive,2,0.57,CL_0000312,NA
keratinocyte,CCL20,Positive,2,12.56,CL_0000312,NA
keratinocyte,CCL27,Positive,4,63.86,CL_0000312,NA
keratinocyte,CCL3,Positive,1,4.91,CL_0000312,NA
keratinocyte,CCL8,Positive,1,85.15,CL_0000312,NA
keratinocyte,CSF1,Positive,2,2.09,CL_0000312,NA
keratinocyte,CSF2,Positive,8,2.25,CL_0000312,NA
keratinocyte,CSF3,Positive,1,0.28,CL_0000312,NA
keratinocyte,CXCL1,Positive,1,4.19,CL_0000312,NA
keratinocyte,CXCL11,Positive,1,31.93,CL_0000312,NA
keratinocyte,CXCL8,Positive,21,5.34,CL_0000312,NA
keratinocyte,IFNG,Positive,19,1.2,CL_0000312,NA
keratinocyte,IL1,Positive,18,5.2,CL_0000312,NA
keratinocyte,IL15,Positive,3,2.09,CL_0000312,NA
keratinocyte,IL18,Positive,11,10.52,CL_0000312,NA
keratinocyte,IL1A,Positive,19,26.56,CL_0000312,NA
keratinocyte,IL1B,Positive,6,1.65,CL_0000312,NA
keratinocyte,IL1RN,Positive,3,11.97,CL_0000312,NA
keratinocyte,IL3,Positive,3,2.96,CL_0000312,NA
keratinocyte,IL36RN,Positive,1,255.45,CL_0000312,NA
keratinocyte,IL6,Positive,20,3,CL_0000312,NA
keratinocyte,IL7,Positive,5,3.8,CL_0000312,NA
keratinocyte,OSM,Positive,1,14.19,CL_0000312,NA
keratinocyte,TGFA,Positive,11,38.45,CL_0000312,NA
keratinocyte,TGFB,Positive,17,2.69,CL_0000312,NA
keratinocyte,TNF,Positive,24,2.18,CL_0000312,NA
keratocyte,CXCL8,Positive,1,10.67,CL_0002363,NA
Kupffer cell,CSF1,Positive,1,3.72,CL_0000091,NA
Kupffer cell,IL1,Positive,1,1.85,CL_0000091,NA
Kupffer cell,IL10,Positive,3,4.1,CL_0000091,NA
Kupffer cell,IL1A,Positive,1,18.03,CL_0000091,NA
Kupffer cell,IL1B,Positive,5,9.81,CL_0000091,NA
Kupffer cell,IL6,Positive,9,11.19,CL_0000091,NA
Kupffer cell,TNF,Positive,20,11.11,CL_0000091,NA
Langerhans cell,IL12B,Positive,1,119.68,CL_0000453,NA
leukocyte,CCL2,Positive,16,2.56,CL_0000738,NA
leukocyte,CD40LG,Positive,6,1.58,CL_0000738,NA
leukocyte,CSF2,Positive,7,0.93,CL_0000738,NA
leukocyte,IFN1,Positive,4,3.72,CL_0000738,NA
leukocyte,IFNA,Positive,124,32.19,CL_0000738,NA
leukocyte,IFNA2,Positive,5,113.27,CL_0000738,NA
leukocyte,IFNB1,Positive,4,2.28,CL_0000738,NA
leukocyte,IFNG,Positive,33,1.04,CL_0000738,NA
leukocyte,IL1,Positive,10,1.38,CL_0000738,NA
leukocyte,IL10,Positive,18,1.46,CL_0000738,NA
leukocyte,IL17,Positive,5,1.21,CL_0000738,NA
leukocyte,IL17A,Positive,4,2.61,CL_0000738,NA
leukocyte,IL18,Positive,5,2.55,CL_0000738,NA
leukocyte,IL1B,Positive,16,2.34,CL_0000738,NA
leukocyte,IL2,Positive,7,0.29,CL_0000738,NA
leukocyte,IL22,Positive,2,2.27,CL_0000738,NA
leukocyte,IL4,Positive,3,0.28,CL_0000738,NA
leukocyte,IL6,Positive,21,1.75,CL_0000738,NA
leukocyte,LIF,Positive,1,2.38,CL_0000738,NA
leukocyte,OSM,Positive,2,15.1,CL_0000738,NA
leukocyte,RETN,Positive,10,15.5,CL_0000738,NA
leukocyte,TGFB,Positive,8,0.67,CL_0000738,NA
leukocyte,TNF,Positive,46,1.91,CL_0000738,NA
Leydig cell,IL1,Positive,2,18.78,CL_0000178,NA
lymphocyte,CCL6,Positive,3,9.18,CL_0000542,NA
lymphocyte,CD40LG,Positive,6,1.31,CL_0000542,NA
lymphocyte,IFNA,Positive,7,1.37,CL_0000542,NA
lymphocyte,IFNG,Positive,141,3.5,CL_0000542,NA
lymphocyte,IL10,Positive,22,1.53,CL_0000542,NA
lymphocyte,IL17,Positive,8,1.62,CL_0000542,NA
lymphocyte,IL1B,Positive,6,0.73,CL_0000542,NA
lymphocyte,IL2,Positive,166,5.92,CL_0000542,NA
lymphocyte,IL23,Positive,1,2.66,CL_0000542,NA
lymphocyte,IL33,Positive,2,1.07,CL_0000542,NA
lymphocyte,IL4,Positive,24,1.84,CL_0000542,NA
lymphocyte,IL5,Positive,6,1.41,CL_0000542,NA
lymphocyte,IL6,Positive,22,1.46,CL_0000542,NA
lymphocyte,IL7,Positive,11,2.64,CL_0000542,NA
lymphocyte,LTA,Positive,10,19.18,CL_0000542,NA
lymphocyte,MIF,Positive,2,7.07,CL_0000542,NA
lymphocyte,TGFB,Positive,10,0.7,CL_0000542,NA
lymphocyte,TGFB1,Positive,8,0.76,CL_0000542,NA
lymphocyte,TNF,Positive,33,1.14,CL_0000542,NA
macrophage,CCL2,Positive,75,3.62,CL_0000235,NA
macrophage,CCL20,Positive,1,1.33,CL_0000235,NA
macrophage,CCL22,Positive,5,7.77,CL_0000235,NA
macrophage,CCL3,Positive,5,1.94,CL_0000235,NA
macrophage,CCL4L2,Positive,1,6.74,CL_0000235,NA
macrophage,CCL9,Positive,1,2.13,CL_0000235,NA
macrophage,CSF1,Positive,73,6.68,CL_0000235,NA
macrophage,CSF2,Positive,37,1.5,CL_0000235,NA
macrophage,CSF3,Positive,4,0.18,CL_0000235,NA
macrophage,CXCL1,Positive,3,1.99,CL_0000235,NA
macrophage,CXCL10,Positive,9,2.47,CL_0000235,NA
macrophage,CXCL13,Positive,2,1.57,CL_0000235,NA
macrophage,EPO,Positive,4,0.48,CL_0000235,NA
macrophage,FGF1,Positive,2,1.39,CL_0000235,NA
macrophage,HGF,Positive,2,0.54,CL_0000235,NA
macrophage,IFN1,Positive,12,3.32,CL_0000235,NA
macrophage,IFNA,Positive,9,0.55,CL_0000235,NA
macrophage,IFNB1,Positive,23,3.91,CL_0000235,NA
macrophage,IFNG,Positive,213,1.92,CL_0000235,NA
macrophage,IL10,Positive,115,2.87,CL_0000235,NA
macrophage,IL12,Positive,62,3.21,CL_0000235,NA
macrophage,IL12B,Positive,8,8.08,CL_0000235,NA
macrophage,IL13,Positive,7,1.24,CL_0000235,NA
macrophage,IL15,Positive,3,0.33,CL_0000235,NA
macrophage,IL17A,Positive,3,0.58,CL_0000235,NA
macrophage,IL1A,Positive,18,4,CL_0000235,NA
macrophage,IL1B,Positive,122,5.62,CL_0000235,NA
macrophage,IL1RN,Positive,10,3.16,CL_0000235,NA
macrophage,IL23,Positive,5,2.38,CL_0000235,NA
macrophage,IL25,Positive,2,1.88,CL_0000235,NA
macrophage,IL27,Positive,6,2.07,CL_0000235,NA
macrophage,IL33,Positive,4,0.76,CL_0000235,NA
macrophage,IL4,Positive,34,0.98,CL_0000235,NA
macrophage,IL5,Positive,1,0.42,CL_0000235,NA
macrophage,IL6,Positive,103,2.55,CL_0000235,NA
macrophage,IL7,Positive,1,0.09,CL_0000235,NA
macrophage,OSM,Positive,2,4.49,CL_0000235,NA
macrophage,PF4,Positive,3,0.65,CL_0000235,NA
macrophage,PPBP,Positive,3,0.85,CL_0000235,NA
macrophage,RETN,Positive,3,1.06,CL_0000235,NA
macrophage,SPP1,Positive,13,4.39,CL_0000235,NA
macrophage,TGFB,Positive,32,0.85,CL_0000235,NA
macrophage,TGFB1,Positive,22,0.78,CL_0000235,NA
macrophage,TNF,Positive,353,4.78,CL_0000235,NA
macrophage,CXCL8,Positive,21,0.88,CL_0000235,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
alternatively activated macrophage,CXCL8,NA,NA,NA,CL_0000890,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
inflammatory macrophage,CXCL8,NA,NA,NA,CL_0000863,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
splenic marginal zone macrophage,CXCL8,NA,NA,NA,CL_0000872,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
macrophage,IL1,Positive,91,3.99,CL_0000235,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
alternatively activated macrophage,IL1,NA,NA,NA,CL_0000890,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
inflammatory macrophage,IL1,NA,NA,NA,CL_0000863,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
splenic marginal zone macrophage,IL1,NA,NA,NA,CL_0000872,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
macrophage,IL18,Positive,18,2.88,CL_0000235,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
alternatively activated macrophage,IL18,NA,NA,NA,CL_0000890,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
inflammatory macrophage,IL18,NA,NA,NA,CL_0000863,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
splenic marginal zone macrophage,IL18,NA,NA,NA,CL_0000872,"516|TLR-5 expressed by the epithelial basal membrane can bind salmonella flagellin, activating the NFκB pathway. After uptake by macrophages in the lamina propria, invasive Salmonella induces caspase 1 activation, promoting production of IL-1 and IL-8. CXCL8 is also produced by the infected macrophages, and together these mediators recruit"
magnocellular neurosecretory cell (duplicate class),IL6,Positive,1,72.25,CL_0011003,NA
mast cell,CCL1,Positive,1,27.98,CL_0000097,NA
mast cell,CCL11,Positive,3,5.36,CL_0000097,NA
mast cell,CD40LG,Positive,1,1.3,CL_0000097,NA
mast cell,CSF2,Positive,8,2.62,CL_0000097,NA
mast cell,CXCL8,Positive,9,2.87,CL_0000097,NA
mast cell,FGF2,Positive,8,4.76,CL_0000097,NA
mast cell,IFNG,Positive,9,0.86,CL_0000097,NA
mast cell,IL10,Positive,6,1.32,CL_0000097,NA
mast cell,IL13,Positive,4,5.86,CL_0000097,NA
mast cell,IL2,Positive,3,0.41,CL_0000097,NA
mast cell,IL22,Positive,1,2.8,CL_0000097,NA
mast cell,IL33,Positive,12,19,CL_0000097,NA
mast cell,IL4,Positive,23,5.45,CL_0000097,NA
mast cell,IL6,Positive,16,3.38,CL_0000097,NA
mast cell,TGFB,Positive,4,0.83,CL_0000097,NA
mast cell,TGFB1,Positive,9,3.09,CL_0000097,NA
mast cell,TNF,Positive,45,5.43,CL_0000097,NA
mature astrocyte,CCL2,Positive,2,47.66,CL_0002627,NA
mature B cell,CCL7,Positive,1,2154.3,CL_0000785,NA
mature microglial cell,IL1,Positive,6,27.21,CL_0002629,NA
mature microglial cell,TNF,Positive,9,12.24,CL_0002629,NA
mature natural killer cell,IFNA,Positive,1,1.49,CL_0000824,NA
mature natural killer cell,IL2,Positive,26,8.5,CL_0000824,NA
mature neutrophil,CCL2,Positive,1,4.54,CL_0000096,NA
mature neutrophil,CXCL8,Positive,10,19.48,CL_0000096,NA
mature neutrophil,IL12,Positive,3,7.2,CL_0000096,NA
mature neutrophil,IL1RN,Positive,3,80.15,CL_0000096,NA
mature NK T cell,IFNG,Positive,12,7.2,CL_0000814,NA
mature NK T cell,IL13,Positive,1,12.27,CL_0000814,NA
mature NK T cell,IL17,Positive,1,5.02,CL_0000814,NA
mature NK T cell,IL4,Positive,5,9.51,CL_0000814,NA
megakaryocyte,IL6,Positive,10,6.19,CL_0000556,NA
megakaryocyte,THPO,Positive,15,106.28,CL_0000556,NA
megakaryocyte progenitor cell,TGFB,Positive,1,31.99,CL_0000553,NA
melanocyte,CXCL8,Positive,1,1.75,CL_0000148,NA
melanocyte,FGF2,Positive,16,40.45,CL_0000148,NA
melanocyte,IFNB1,Positive,1,7.76,CL_0000148,NA
memory B cell,IL12,Positive,1,15.12,CL_0000787,NA
memory B cell,IL12B,Positive,1,323.15,CL_0000787,NA
memory T cell,IFNG,Positive,15,10.27,CL_0000813,NA
memory T cell,IL2,Positive,1,0.92,CL_0000813,NA
memory T cell,IL4,Positive,4,8.14,CL_0000813,NA
mesangial cell,CCL2,Positive,8,13.15,CL_0000650,NA
mesangial cell,IFNG,Positive,2,0.63,CL_0000650,NA
mesangial cell,IL1B,Positive,2,3.2,CL_0000650,NA
mesangial cell,IL6,Positive,6,4.98,CL_0000650,NA
mesangial cell,TGFB,Positive,8,8.27,CL_0000650,NA
mesangial cell,TNF,Positive,3,1.36,CL_0000650,NA
mesenchymal stem cell,CCL3,Positive,1,6.44,CL_0000134,NA
mesenchymal stem cell,CSF2,Positive,2,1.31,CL_0000134,NA
mesenchymal stem cell,CSF3,Positive,3,2.19,CL_0000134,NA
mesenchymal stem cell,CXCL12,Positive,14,28.06,CL_0000134,NA
mesenchymal stem cell,CXCL8,Positive,4,3.18,CL_0000134,NA
mesenchymal stem cell,FGF2,Positive,10,8.63,CL_0000134,NA
mesenchymal stem cell,HGF,Positive,10,44.95,CL_0000134,NA
mesenchymal stem cell,IL6,Positive,12,4.49,CL_0000134,NA
mesenchymal stem cell,IL7,Positive,1,1.42,CL_0000134,NA
mesenchymal stem cell,TGFB,Positive,13,5.39,CL_0000134,NA
mesenchymal stem cell,TGFB1,Positive,8,4.48,CL_0000134,NA
mesenchymal stem cell,THPO,Positive,2,9.64,CL_0000134,NA
mesothelial cell,CXCL8,Positive,2,16.74,CL_0000077,NA
mesothelial cell of peritoneum,CXCL12,Positive,1,45.13,CL_1000490,NA
mesothelial cell of peritoneum,IL1,Positive,1,16.44,CL_1000490,NA
mesothelial cell of pleura,CXCL12,Positive,1,90.26,CL_1000491,NA
microglial cell,CCL2,Positive,5,2.28,CL_0000129,NA
microglial cell,CCL6,Positive,2,22.25,CL_0000129,NA
microglial cell,IFNG,Positive,16,1.49,CL_0000129,NA
microglial cell,IL10,Positive,13,3.25,CL_0000129,NA
microglial cell,IL12,Positive,4,1.93,CL_0000129,NA
microglial cell,IL17,Positive,1,0.74,CL_0000129,NA
microglial cell,IL1B,Positive,23,10.65,CL_0000129,NA
microglial cell,IL1RN,Positive,1,3.22,CL_0000129,NA
microglial cell,IL23,Positive,2,9.69,CL_0000129,NA
microglial cell,IL6,Positive,9,2.53,CL_0000129,NA
microglial cell,TGFB,Positive,4,1.02,CL_0000129,NA
microglial cell,TNF,Positive,52,6.66,CL_0000129,NA
monocyte,CCL2,Positive,80,6.16,CL_0000576,NA
monocyte,CD40LG,Positive,6,0.71,CL_0000576,NA
monocyte,CSF1,Positive,20,2.5,CL_0000576,NA
monocyte,CSF2,Positive,29,1.85,CL_0000576,NA
monocyte,CSF3,Positive,9,0.6,CL_0000576,NA
monocyte,CXCL10,Positive,6,2.91,CL_0000576,NA
monocyte,CXCL13,Positive,3,2.38,CL_0000576,NA
monocyte,CXCL8,Positive,49,3.6,CL_0000576,NA
monocyte,IFN1,Positive,3,1.26,CL_0000576,NA
monocyte,IFNA,Positive,15,1.38,CL_0000576,NA
monocyte,IFNG,Positive,73,1.03,CL_0000576,NA
monocyte,IL1,Positive,113,8.15,CL_0000576,NA
monocyte,IL10,Positive,76,3.28,CL_0000576,NA
monocyte,IL12,Positive,39,3.36,CL_0000576,NA
monocyte,IL15,Positive,5,0.84,CL_0000576,NA
monocyte,IL17A,Positive,1,0.29,CL_0000576,NA
monocyte,IL18,Positive,9,2.52,CL_0000576,NA
monocyte,IL1A,Positive,13,4.85,CL_0000576,NA
monocyte,IL1B,Positive,87,6.2,CL_0000576,NA
monocyte,IL1RN,Positive,15,10.04,CL_0000576,NA
monocyte,IL2,Positive,24,0.47,CL_0000576,NA
monocyte,IL23,Positive,4,3.6,CL_0000576,NA
monocyte,IL6,Positive,87,3.49,CL_0000576,NA
monocyte,TGFA,Positive,1,0.66,CL_0000576,NA
monocyte,TGFB,Positive,10,0.57,CL_0000576,NA
monocyte,TNF,Positive,209,4.33,CL_0000576,NA
monocyte,TNFSF13B,Positive,1,2.66,CL_0000576,NA
mononuclear phagocyte,CSF2,Positive,2,4.43,CL_0000113,NA
mononuclear phagocyte,IFNG,Positive,2,0.97,CL_0000113,NA
mononuclear phagocyte,IL1,Positive,3,6.92,CL_0000113,NA
mononuclear phagocyte,IL1B,Positive,2,4.89,CL_0000113,NA
mononuclear phagocyte,IL1RN,Positive,2,35.43,CL_0000113,NA
mononuclear phagocyte,TNF,Positive,4,2.77,CL_0000113,NA
multinucleated giant cell,IL18,Positive,1,48.41,CL_0000647,NA
muscle cell,IL6,Positive,7,9.63,CL_0000187,NA
muscle cell,TGFB,Positive,5,6.67,CL_0000187,NA
muscle cell,TNF,Positive,5,3.29,CL_0000187,NA
myelinating Schwann cell,TNF,Positive,3,3.82,CL_0000218,NA
myeloid cell,IL10,Positive,9,5.08,CL_0000763,NA
myeloid cell,IL1B,Positive,4,4.32,CL_0000763,NA
myeloid cell,IL27,Positive,1,8.56,CL_0000763,NA
myeloid cell,IL33,Positive,2,9.45,CL_0000763,NA
myeloid cell,IL6,Positive,6,3.36,CL_0000763,NA
myeloid cell,TNF,Positive,5,1.53,CL_0000763,NA
myeloid dendritic cell,TNF,Positive,2,3.43,CL_0000782,NA
myoblast,CSF1,Positive,2,6.13,CL_0000056,NA
myoblast,IL12B,Positive,1,37.58,CL_0000056,NA
naive B cell,IL4,Positive,1,9.72,CL_0000788,NA
naive T cell,IFNG,Positive,3,1.29,CL_0000898,NA
naive T cell,IL2,Positive,12,7.46,CL_0000898,NA
naive T cell,IL4,Positive,8,12.3,CL_0000898,NA
"naive thymus-derived CD4-positive, alpha-beta T cell",IL2,Positive,1,19.89,CL_0000895,NA
natural killer cell,CCL4,Positive,3,4.48,CL_0000623,NA
natural killer cell,CSF2,Positive,4,0.43,CL_0000623,NA
natural killer cell,IFNG,Positive,285,7.62,CL_0000623,NA
natural killer cell,IL10,Positive,7,0.49,CL_0000623,NA
natural killer cell,IL12,Positive,35,4.46,CL_0000623,NA
natural killer cell,IL17,Positive,1,0.19,CL_0000623,NA
natural killer cell,IL2,Positive,83,2.88,CL_0000623,NA
natural killer cell,IL21,Positive,5,2.05,CL_0000623,NA
natural killer cell,IL22,Positive,3,2.72,CL_0000623,NA
natural killer cell,IL6,Positive,3,0.18,CL_0000623,NA
natural killer cell,TGFB,Positive,8,0.61,CL_0000623,NA
natural killer cell,TGFB1,Positive,6,0.55,CL_0000623,NA
natural killer cell,TNF,Positive,18,0.6,CL_0000623,NA
neuron,CCL2,Positive,8,2.31,CL_0000540,NA
neuron,CCL21,Positive,4,61.32,CL_0000540,NA
neuron,CCL26,Positive,3,15.33,CL_0000540,NA
neuron,CCL3,Positive,1,2.51,CL_0000540,NA
neuron,CCL6,Positive,1,7.04,CL_0000540,NA
neuron,CCL7,Positive,1,17.37,CL_0000540,NA
neuron,CSF1,Positive,2,1.06,CL_0000540,NA
neuron,CSF3,Positive,7,1.98,CL_0000540,NA
neuron,CX3CL1,Positive,8,21.72,CL_0000540,NA
neuron,CXCL10,Positive,3,8.86,CL_0000540,NA
neuron,CXCL13,Positive,1,3.38,CL_0000540,NA
neuron,FGF1,Positive,4,17.97,CL_0000540,NA
neuron,HGF,Positive,2,3.5,CL_0000540,NA
neuron,IFNG,Positive,14,0.89,CL_0000540,NA
neuron,IL1,Positive,5,1.33,CL_0000540,NA
neuron,IL1RN,Positive,2,4.07,CL_0000540,NA
neuron,IL2,Positive,2,0.16,CL_0000540,NA
neuron,IL3,Positive,2,2.01,CL_0000540,NA
neuron,IL6,Positive,9,1.31,CL_0000540,NA
neuron,TGFB1,Positive,3,0.65,CL_0000540,NA
neuron,TNF,Positive,25,2.31,CL_0000540,NA
neuronal stem cell,IL10,Positive,1,2.8,CL_0000047,NA
neuronal stem cell,TGFB,Positive,2,6.15,CL_0000047,NA
neutrophil,CCL2,Positive,8,0.65,CL_0000775,NA
neutrophil,CSF2,Positive,40,2.66,CL_0000775,NA
neutrophil,CSF3,Positive,111,8.05,CL_0000775,NA
neutrophil,CXCL2,Positive,14,14.2,CL_0000775,NA
neutrophil,CXCL8,Positive,162,11.04,CL_0000775,NA
neutrophil,HGF,Positive,2,0.87,CL_0000775,NA
neutrophil,IFNA,Positive,5,0.59,CL_0000775,NA
neutrophil,IFNG,Positive,24,0.33,CL_0000775,NA
neutrophil,IL1,Positive,14,0.92,CL_0000775,NA
neutrophil,IL10,Positive,12,0.48,CL_0000775,NA
neutrophil,IL17,Positive,16,1.97,CL_0000775,NA
neutrophil,IL17A,Positive,11,3.43,CL_0000775,NA
neutrophil,IL18,Positive,6,1.7,CL_0000775,NA
neutrophil,IL1B,Positive,24,2.03,CL_0000775,NA
neutrophil,IL1RN,Positive,4,2.54,CL_0000775,NA
neutrophil,IL6,Positive,13,0.47,CL_0000775,NA
neutrophil,TNF,Positive,69,1.52,CL_0000775,NA
neutrophil,TNFSF13B,Positive,2,1.88,CL_0000775,NA
oligodendrocyte,TNF,Positive,4,2.43,CL_0000128,NA
oocyte,FGF2,Positive,3,9.61,CL_0000023,NA
oocyte,IL2,Positive,2,2.29,CL_0000023,NA
oocyte,IL6,Positive,8,11.12,CL_0000023,NA
oocyte,TGFB,Positive,8,12.31,CL_0000023,NA
